week_end,price_avg_usd
2016-06-05,0.901302248225
2016-06-12,1.16847257954286
2016-06-19,0.897960713928571
2016-06-26,0.210175141714286
2016-07-03,0.160499140642857
2016-07-10,0.218792855742857
2016-07-17,0.200270576128571
2016-07-24,0.205664713457143
2016-07-31,0.1830655698
2016-08-07,0.153984572214286
2016-08-14,0.178511570628571
2016-08-21,0.176116430328571
2016-08-28,0.168838426471429
2016-09-04,0.163520715085714
2016-09-11,0.1641778584
2016-09-18,0.173242573214286
2016-09-25,0.1922347141
2016-10-02,0.1818084291
2016-10-09,0.207282998728571
2016-10-16,0.2152298561
2016-10-23,0.260847289657143
2016-10-30,0.342235999442857
2016-11-06,0.347183001914286
2016-11-13,0.3737771426
2016-11-20,0.323500569371429
2016-11-27,0.258217860557143
2016-12-04,0.256272716171429
2016-12-11,0.234184145957143
2016-12-18,0.231097570485714
2016-12-25,0.200559286157143
2017-01-01,0.212267567014286
2017-01-08,0.226750714428571
2017-01-15,0.219761571714286
2017-01-22,0.242907426171429
2017-01-29,0.238278282528571
2017-02-05,0.225607284485714
2017-02-12,0.251790285128571
2017-02-19,0.245212427214286
2017-02-26,0.223762284428571
2017-03-05,0.204183714728571
2017-03-12,0.218485855614286
2017-03-19,0.278476710857143
2017-03-26,0.288742282571429
2017-04-02,0.370125289457143
2017-04-09,0.390199567585714
2017-04-16,0.429342572185714
2017-04-23,0.469899134971429
2017-04-30,0.572847136428572
2017-05-07,0.703631000842857
2017-05-14,1.11652415138571
2017-05-21,1.48092000825714
2017-05-28,2.39181573048571
2017-06-04,3.7884528637
2017-06-11,5.8179070609
2017-06-18,5.26075151988571
2017-06-25,4.96032994134286
2017-07-02,3.87884286471429
2017-07-09,4.06816288402857
2017-07-16,2.54356571605714
2017-07-23,3.14705286708571
2017-07-30,2.929961477
2017-08-06,3.7634957518
2017-08-13,5.32688992365714
2017-08-20,4.64569861548571
2017-08-27,4.89780562264286
2017-09-03,5.47226285934286
2017-09-10,4.73534570421429
2017-09-17,3.8487285546
2017-09-24,3.98797573362857
2017-10-01,4.84322289058571
2017-10-08,4.84283147538571
2017-10-15,3.98408859117143
2017-10-22,3.81468285832857
2017-10-29,3.61293428284286
2017-11-05,3.36570426395714
2017-11-12,4.09741854667143
2017-11-19,4.91848427911429
2017-11-26,5.31518718172857
2017-12-03,5.67768853052857
2017-12-10,8.2777244704
2017-12-17,13.3423143114286
2017-12-24,14.7624143873
2017-12-31,13.2591141292143
2018-01-07,12.7608285631429
2018-01-14,12.0477286747429
2018-01-21,8.92793001448571
2018-01-28,8.8066500255
2018-02-04,7.03362001692857
2018-02-11,5.33708429335714
2018-02-18,7.01500572477143
2018-02-25,7.11228009632857
2018-03-04,6.66618142808571
2018-03-11,6.04805714741429
2018-03-18,5.05172000611429
2018-03-25,4.83500712258571
2018-04-01,3.87724716322857
2018-04-08,3.64940711431429
2018-04-15,4.1355156558
2018-04-22,5.05854708808571
2018-04-29,5.88210998261429
2018-05-06,7.26115710395714
2018-05-13,6.44938428061429
2018-05-20,6.09851299014286
2018-05-27,4.76893009458571
2018-06-03,4.18323002544286
2018-06-10,4.30030001912857
2018-06-17,3.50996429578571
2018-06-24,3.29419858114286
2018-07-01,2.72732574598571
2018-07-08,3.01319003102857
2018-07-15,2.73722280774286
2018-07-22,2.94083568027143
2018-07-29,2.6819214821
2018-08-05,2.09030142857143
2018-08-12,1.81423857142857
2018-08-19,2.02709857142857
2018-08-26,2.20148428571429
2018-09-02,2.18054428571429
2018-09-09,2.02921714285714
2018-09-16,2.29687571428571
2018-09-23,2.20364428571429
2018-09-30,2.24032714285714
2018-10-07,2.1429
2018-10-14,1.98932714285714
2018-10-21,1.98718857142857
2018-10-28,1.93342714285714
2018-11-04,1.82061428571429
2018-11-11,1.79348857142857
2018-11-18,1.56862142857143
2018-11-25,1.10905128571429
2018-12-02,1.21746540831429
2018-12-09,1.67855202035714
2018-12-16,2.07469913305714
2018-12-23,3.57535837164286
2018-12-30,3.25834815937143
2019-01-06,3.14528934105714
2019-01-13,2.74030860982857
2019-01-20,2.60769712982857
2019-01-27,2.76221945742857
2019-02-03,2.82947624881429
2019-02-10,2.62417870628571
2019-02-17,2.72057207895714
2019-02-24,2.81770149998571
2019-03-03,2.68531257667143
2019-03-10,2.66748337637143
2019-03-17,2.75410015042857
2019-03-24,2.7776363356
2019-03-31,2.77762029785714
2019-04-07,2.93271562671429
2019-04-14,2.75140550448571
2019-04-21,2.66527670772857
2019-04-28,2.33500951177143
2019-05-05,2.14697663287143
2019-05-12,2.27609014487143
2019-05-19,2.45251607687143
2019-05-26,2.64871241531429
2019-06-02,2.66010706125714
2019-06-09,2.34605630121429
2019-06-16,2.41748471011429
2019-06-23,2.39003459422857
2019-06-30,2.06973772451429
2019-07-07,1.8932403731
2019-07-14,1.65902592978571
2019-07-21,1.46940917097143
2019-07-28,1.39021869777143
2019-08-04,1.36951039447143
2019-08-11,1.33995767055714
2019-08-18,1.24020740358571
2019-08-25,1.26832564824286
2019-09-01,1.16345063192857
2019-09-08,1.106979495
2019-09-15,1.04571190462857
2019-09-22,1.08112711897143
2019-09-29,0.867851506342857
2019-10-06,0.867807030385714
2019-10-13,0.887300516985714
2019-10-20,0.832331059771429
2019-10-27,0.767645251285714
2019-11-03,0.799064103557143
2019-11-10,0.801275986771429
2019-11-17,0.777037446442857
2019-11-24,0.6704241202
2019-12-01,0.617072407357143
2019-12-08,0.579075174385714
2019-12-15,0.618903371085714
2019-12-22,0.867277828114286
2019-12-29,0.918032884085714
2020-01-05,0.978828684514286
2020-01-12,0.856921394042857
2020-01-19,0.883151986985714
2020-01-26,0.869613782471429
2020-02-02,0.8928645329
2020-02-09,1.03344663105714
2020-02-16,1.44289580527143
2020-02-23,1.42518759084286
2020-03-01,1.20682412451429
2020-03-08,1.23584317667143
2020-03-15,1.01211815747143
2020-03-22,0.870536855
2020-03-29,0.870922274414286
2020-04-05,0.944349228071429
2020-04-12,1.00459813272857
2020-04-19,1.00294825345714
2020-04-26,1.00539113325714
2020-05-03,1.07371292827143
2020-05-10,1.03799479362857
2020-05-17,1.03136802328571
2020-05-24,1.05279559204286
2020-05-31,1.0835471415
2020-06-07,1.13190561101429
2020-06-14,1.19714686228571
2020-06-21,1.22054258707143
2020-06-28,1.18018559094286
2020-07-05,1.13211863651429
2020-07-12,1.18193678041429
2020-07-19,1.36481175718571
2020-07-26,1.58888917244286
2020-08-02,1.52827110288571
2020-08-09,1.74775460544286
2020-08-16,2.9150348944
2020-08-23,3.78131897084286
2020-08-30,3.35351918645714
2020-09-06,2.92247285737143
2020-09-13,2.53666922874286
2020-09-20,2.557737538
2020-09-27,2.33049165447143
2020-10-04,2.47470884571429
2020-10-11,2.34230421571429
2020-10-18,2.77168842285714
2020-10-25,3.17684014285714
2020-11-01,3.14902614142857
2020-11-08,3.34409760285714
2020-11-15,4.00556025285714
2020-11-22,5.81287738
2020-11-29,6.89734104571429
2020-12-06,7.44746984571429
2020-12-13,8.38763435428571
2020-12-20,7.94868449142857
2020-12-27,6.51258846857143
2021-01-03,6.24718961571429
2021-01-10,5.85530495571429
2021-01-17,6.38661244285714
2021-01-24,6.87919549714286
2021-01-31,6.50886886571429
2021-02-07,7.62462853142857
2021-02-14,10.23539012
2021-02-21,11.8956392285714
2021-02-28,9.63390267571429
2021-03-07,9.76086946428572
2021-03-14,10.13962796
2021-03-21,10.0722086214286
2021-03-28,11.3284170071429
2021-04-04,12.4011240485714
2021-04-11,14.4189468071429
2021-04-18,15.4579298
2021-04-25,13.3899707314286
2021-05-02,21.4495507671429
2021-05-09,33.4158557742857
2021-05-16,31.7128476628571
2021-05-23,21.5685475128571
2021-05-30,15.3893491014286
2021-06-06,14.5044381828571
2021-06-13,14.44461595
2021-06-20,16.6677724042857
2021-06-27,13.3514109871429
2021-07-04,15.8341871457143
2021-07-11,15.2903915157143
2021-07-18,13.4184499357143
2021-07-25,13.7684632842857
2021-08-01,15.7209952742857
2021-08-08,16.4115904214286
2021-08-15,20.7360543585714
2021-08-22,24.0482105485714
2021-08-29,24.5470057085714
2021-09-05,29.1743848871429
2021-09-12,29.5197620342857
2021-09-19,29.5027020891857
2021-09-26,24.0770624216571
2021-10-03,24.6836183349571
2021-10-10,27.2538056496143
2021-10-17,29.8604278581429
2021-10-24,28.3371813029
2021-10-31,27.7124430288857
2021-11-07,25.9139520610714
2021-11-14,24.3261397231857
2021-11-21,21.9756727805143
2021-11-28,20.2061384268714
2021-12-05,20.8101856153286
2021-12-12,17.6393333112143
2021-12-19,16.6397131240714
2021-12-26,16.0560283275286
2022-01-02,15.0572058204714
2022-01-09,14.5080195134143
2022-01-16,14.1800206430857
2022-01-23,11.7193401201286
2022-01-30,9.45360477202857
2022-02-06,9.35167137728571
2022-02-13,10.4736088518857
2022-02-20,9.91979801117143
2022-02-27,10.0538956867714
2022-03-06,17.6394430013857
2022-03-13,25.6269949878286
2022-03-20,29.7926299826286
2022-03-27,32.1175679750714
2022-04-03,49.7131745699
2022-04-10,28.2627714845429
2022-04-17,21.7593755728286
2022-04-24,19.4655606627429
2022-05-01,14.8432342213429
2022-05-08,13.4171884110429
2022-05-15,8.60662088361429
2022-05-22,6.18694426551429
2022-05-29,4.98764542512857
2022-06-05,8.86884896182857
2022-06-12,7.20250142552857
2022-06-19,4.71806398187143
2022-06-26,6.11413930427143
2022-07-03,5.32783756987143
2022-07-10,5.37373346535714
2022-07-17,4.9428493421
2022-07-24,5.65980423004286
2022-07-31,5.43340171204286
2022-08-07,5.96377982592857
2022-08-14,6.05953345478571
2022-08-21,5.3556332506
2022-08-28,4.79326189322857
2022-09-04,4.53032710841429
2022-09-11,4.6175029865
2022-09-18,4.36032337045714
2022-09-25,3.95843073164286
2022-10-02,3.83102300387143
2022-10-09,3.79171328124286
2022-10-16,3.42910161717143
2022-10-23,3.27921094458571
2022-10-30,3.28818131482857
2022-11-06,3.39544552677143
2022-11-13,2.51360329545714
2022-11-20,2.30281254734286
2022-11-27,2.21182631235714
2022-12-04,2.34730634937143
2022-12-11,2.20141915305714
2022-12-18,1.68839490727143
2022-12-25,1.56413063942857
2023-01-01,1.39183804352857
2023-01-08,1.40306074192857
2023-01-15,1.83630972162857
2023-01-22,2.23228707752857
2023-01-29,2.47430366174286
2023-02-05,2.64853216085714
2023-02-12,2.52807824847143
2023-02-19,2.59289751627143
2023-02-26,2.72934564897143
2023-03-05,2.44351275578571
2023-03-12,2.1077933738
2023-03-19,2.26105008315714
2023-03-26,2.19493943668571
2023-04-02,2.09920864251429
2023-04-09,2.11283725687143
2023-04-16,2.2147905057
2023-04-23,2.04438356727143
2023-04-30,1.92841222822857
2023-05-07,1.85531598891429
2023-05-14,1.5795418733
2023-05-21,1.63595840561429
2023-05-28,1.80630849318571
2023-06-04,1.73483670022857
2023-06-11,1.51517266451429
2023-06-18,1.37324034031429
2023-06-25,1.70402306781429
2023-07-02,1.96545985182857
2023-07-09,1.96407220922857
2023-07-16,2.04511231798571
2023-07-23,1.97960246962857
2023-07-30,1.93693887961429
2023-08-06,1.893393089
2023-08-13,1.92077799431429
2023-08-20,1.62001810438571
2023-08-27,1.54557318248571
2023-09-03,1.52049897992857
2023-09-10,1.52253260795714
2023-09-17,1.54427394687143
2023-09-24,1.56152386975714
2023-10-01,1.55222899661429
2023-10-08,1.53554771635714
2023-10-15,1.46607675114286
2023-10-22,1.49335212982857
2023-10-29,1.74471197188571
2023-11-05,1.853034197
2023-11-12,2.1214549177
2023-11-19,2.20994931608571
2023-11-26,2.08851114952857
2023-12-03,2.12062577015714
2023-12-10,2.34170281342857
2023-12-17,2.2840826748
2023-12-24,2.56920218641429
2023-12-31,2.82083678024286
2024-01-07,2.64909563995714
2024-01-14,2.46166271027143
2024-01-21,2.38869667857143
2024-01-28,2.19129177617143
2024-02-04,2.12663596972857
2024-02-11,2.13604928911429
2024-02-18,2.28005543254286
2024-02-25,2.36911215351429
2024-03-03,2.77960109988571
2024-03-10,3.3130939237
2024-03-17,3.99679315047143
2024-03-24,3.57116827295714
2024-03-31,3.87686852652857
2024-04-07,3.27638841422857
2024-04-14,2.89198982638571
2024-04-21,2.48994020365714
2024-04-28,2.46599784134286
2024-05-05,2.39215338122857
2024-05-12,2.33474460658571
2024-05-19,2.42750671392857
2024-05-26,2.49371814204286
2024-06-02,2.39547068172857
2024-06-09,1.4428205019
2024-06-16,1.18535052757143
2024-06-23,0.962165007714286
2024-06-30,0.938131396371429
2024-07-07,0.950793077057143
2024-07-14,0.945596334785714
2024-07-21,1.11256534111429
2024-07-28,1.1122942778
2024-08-04,1.17424390197143
2024-08-11,1.0605662289
2024-08-18,1.09829606065714
2024-08-25,1.11881288738571
2024-09-01,1.07914835158571
2024-09-08,0.983571079428571
2024-09-15,1.03623696845714
2024-09-22,1.07899450302857
2024-09-29,1.18265271931429
2024-10-06,1.12579414772857
2024-10-13,1.09208684062857
2024-10-20,1.1037387837
2024-10-27,1.06638900868571
2024-11-03,1.00851688257143
2024-11-10,1.04677471904286
2024-11-17,1.28182631148571
2024-11-24,1.53714108895714
2024-12-01,1.90244823587143
2024-12-08,2.34662924658571
2024-12-15,1.97953686025714
2024-12-22,1.56444681472857
2024-12-29,1.59977228005714
2025-01-05,1.62176940187143
2025-01-12,1.8146274909
2025-01-19,1.84226169157143
2025-01-26,1.61386823802857
2025-02-02,1.5069500656
2025-02-09,1.27472834092857
2025-02-16,1.61262863607143
2025-02-23,1.72037776678571
2025-03-02,1.52301266747143
2025-03-09,1.43789131597143
2025-03-16,1.42050656797143
2025-03-23,1.42328726902857
2025-03-30,1.35047132535714
2025-04-06,1.10109615445714
2025-04-13,1.01963403391429
2025-04-20,1.05727303531429
2025-04-27,1.16393558008571
2025-05-04,1.15424243072857
2025-05-11,1.19405197844286
2025-05-18,1.324833031
2025-05-25,1.29553719978571
2025-06-01,1.16536653748571
2025-06-08,1.08326720344286
2025-06-15,1.07398145631429
2025-06-22,0.979404636271428
2025-06-29,0.9682814994
2025-07-06,0.986607685857143
2025-07-13,1.03696647561429
2025-07-20,1.11388796805714
2025-07-27,1.13427549215714
2025-08-03,1.03505654945714
2025-08-10,1.09808475217143
2025-08-17,1.18704015752857
2025-08-24,1.36147309707143
2025-08-31,1.17810660982857
2025-09-07,1.11481830625714
2025-09-14,1.14138495581429
2025-09-21,1.12768833231429
2025-09-28,0.986068288057143
2025-10-05,0.989134987914286
2025-10-12,0.9002270658
2025-10-19,0.856041089914286
2025-10-26,0.826642577642857
2025-11-02,0.786257439671428
2025-11-09,0.690153362642857
2025-11-16,0.698710823014286
2025-11-23,0.633686168714286
2025-11-30,0.773583429014286
2025-12-07,0.740868692871429
2025-12-14,0.731983113457143
2025-12-21,0.676629193271429
2025-12-28,0.681924885757143
2026-01-04,0.697625652128571
2026-01-11,0.704319275128571
2026-01-18,0.678436991557143
2026-01-25,0.659787132228571
2026-02-01,0.607970874257143
2026-02-08,0.5332315218
2026-02-15,0.493819221371429
2026-02-22,0.513511505528571
2026-03-01,0.475330753885714
2026-03-08,0.461399676228571
2026-03-15,0.458245615971429
2026-03-22,0.458132865642857
2026-03-29,0.434106288357143
2026-04-05,0.408879634
2026-04-12,0.414589794557143
2026-04-19,0.423607344171429
2026-04-26,0.419790920185714
2026-05-03,0.408164182471429
2026-05-10,0.4231469239
2026-05-17,0.411605859171429
2026-05-24,0.385980771671429
2026-05-31,0.3595212311
2026-06-07,0.289748537885714
2026-06-14,0.265891581471429
2026-06-21,0.2988050721
2026-06-28,0.269071557971429
2026-07-05,0.264402238457143
2026-07-12,0.2633998091
